,NADH,cell_index,celltype,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,Label_Count,Group
1922,neurons-048,85,cell,343.6061947,460.6772168,2599.024912,76.75390487,1.132275473,101.7699115,273.5950265,1894.105177,82.57624115,17.42375885,1.173209628,0.755298392,955.8430458,551.8338834,131.0371949,66.49546087,339.7904588,5.489401729,0.155882739,16.96532875,32.08793468,176.5615583,2.916909508,2.916909508,0.141320658,0.063593861,160.2546843,43.79507633,226,173,AC
2021,neurons-048,85,cyto,367.4104046,466.0515723,2686.740867,76.57460289,1.147624422,106.3179191,270.9226301,1921.006821,82.54097168,17.45902832,1.161674029,0.760754089,984.0440424,554.8618895,129.3364969,71.75529489,304.6606027,5.306948986,0.159290273,15.80688591,32.20975762,167.2703614,2.994499102,2.994499102,0.127014206,0.0617804,153.9533298,45.55836651,173,173,AC
3103,neurons-056,113,cell,391.9548872,428.929797,2329.452632,78.16254286,1.147400632,101.6165414,137.1552075,1709.360677,89.55613233,10.44387045,1.121373489,0.767409408,838.1972572,300.0992321,174.2915471,45.49361017,265.5202819,3.169919199,0.142445967,19.66566066,22.47241889,154.3904585,1.556858747,1.556857713,0.116485002,0.091118045,56.91907281,37.52733336,133,130,AC
449,neurons-056,113,cyto,395.1461538,427.4931154,2325.474846,78.13811538,1.149898315,100.8769231,137.26112,1712.075692,89.61414692,10.38585592,1.124020823,0.770290967,836.5817708,299.6116632,174.7062257,44.9905031,266.9023687,3.173456201,0.142598606,19.26518947,22.69397474,154.8111375,1.523433769,1.523432798,0.116066798,0.089494416,55.97750223,37.80067668,130,130,AC
537,neurons-056,128,cell,290.4712644,457.0793908,2646.573793,70.12758621,1.010130586,118.8390805,155.7245172,1803.031494,88.55111609,11.44888126,1.106873218,0.707210521,1106.11621,342.9664007,66.48655032,82.96105436,289.1682114,3.793413895,0.092807031,31.59109146,21.84114751,164.6862929,1.593645832,1.593650129,0.112504544,0.060693938,89.67749614,37.9797031,87,87,AC
625,neurons-056,128,cyto,290.4712644,457.0793908,2646.573793,70.12758621,1.010130586,118.8390805,155.7245172,1803.031494,88.55111609,11.44888126,1.106873218,0.707210521,1106.11621,342.9664007,66.48655032,82.96105436,289.1682114,3.793413895,0.092807031,31.59109146,21.84114751,164.6862929,1.593645832,1.593650129,0.112504544,0.060693938,89.67749614,37.9797031,87,87,AC
723,neurons-056,14,cell,335.6422764,444.873,2420.474797,78.25846829,1.113954211,105.7804878,165.8769593,1717.059593,88.02427317,11.97572561,1.05092387,0.737870834,863.868523,350.8318997,145.5942673,60.31406505,335.8602017,4.919792674,0.14205306,21.3861977,23.90735809,124.0063244,1.375796409,1.375798629,0.099144939,0.085155888,60.84349547,37.03680781,123,105,AC
823,neurons-056,14,cyto,340.2666667,447.9836857,2412.840667,78.10069048,1.111552152,102.9047619,164.3458667,1712.776667,88.18673429,11.81326429,1.053041295,0.748425872,867.4036327,346.4130723,141.7783527,57.25141458,345.8986938,5.035971821,0.143962058,20.43588652,24.29131444,124.6330464,1.374246644,1.37424908,0.098998887,0.072125958,61.38614938,37.13066352,105,105,AC
923,neurons-056,142,cell,384.1758242,446.9297747,2560.14956,70.49110659,1.058756692,133.2582418,157.6505549,1797.288187,88.82775275,11.17224764,1.059987148,0.748931521,1063.279901,339.6241888,100.6651463,86.91933667,264.1754799,4.76025209,0.114857148,80.99829009,18.31077382,131.9750455,2.482529727,2.48252925,0.112506203,0.105521711,84.40510434,50.73616224,182,174,AC
1023,neurons-056,142,cyto,387.2873563,447.7787471,2556.886207,70.30049885,1.060904046,135.7183908,157.5512299,1797.777414,88.71956667,11.28043374,1.062606155,0.747767576,1066.896663,341.2990689,97.72160623,87.98904287,267.8734976,4.740144475,0.114620924,81.99799804,18.10299275,132.8736692,2.483300485,2.483299945,0.113090283,0.106356989,84.16793079,50.8530399,174,174,AC
1123,neurons-056,156,cell,329.7142857,473.223619,2478.208571,78.67212381,1.132721095,78.47619048,156.3819524,1723.627619,89.95425238,10.04574619,1.017542476,0.76908043,888.3835483,312.3692174,186.7308606,69.24428616,581.5520837,3.919897159,0.116123252,14.0734468,12.29496092,146.226134,1.471648174,1.471651101,0.073351879,0.102182976,132.270941,19.50382108,21,13,AC
1223,neurons-056,156,cyto,339.3076923,480.0956923,2473.151538,78.41152308,1.151592769,80.69230769,158.946,1679.146923,89.40210769,10.59789462,1.026414538,0.7825506,897.4765622,318.6950976,168.7870377,72.14413187,667.646256,4.042491438,0.134016867,16.74009466,8.328642727,151.7976029,1.534512108,1.534508195,0.059761057,0.084178342,158.2464205,18.95781242,13,13,AC
1323,neurons-056,170,cell,295.5294118,431.8459804,2439.646961,79.17225,1.073114353,88.46078431,136.3643529,1614.876667,89.92203627,10.07796088,1.013933902,0.751629205,843.2210605,284.5613513,117.6240618,44.21998797,324.137717,3.891367464,0.102401743,16.39890818,18.80058325,109.4149828,1.259917838,1.259918313,0.127790232,0.077450207,82.00306808,31.79816144,102,93,AC
1423,neurons-056,170,cyto,292.5913978,428.9935161,2459.808495,79.53473226,1.060454237,87.39784946,137.0198172,1620.867312,89.93055054,10.06944699,1.017009419,0.75257516,839.1582779,285.5770917,114.7555281,43.09007004,318.1201706,3.570731541,0.095408548,14.99937664,19.09041407,110.9673002,1.298384242,1.298384649,0.131451255,0.072454788,83.19520807,32.35484161,93,93,AC
1523,neurons-056,184,cell,293.5070423,442.6893662,2530.001972,77.81180986,1.034330761,76.81690141,154.4391014,1724.161127,90.00585352,9.994148451,1.01805262,0.770427051,896.1937357,310.8622938,115.233412,42.73594746,351.2251875,4.163877394,0.093443071,10.95485523,24.3175104,170.3525704,0.831737574,0.831739246,0.106597252,0.086510222,76.01200383,38.39081729,71,57,AC
1623,neurons-056,184,cyto,296.877193,439.3885088,2465.623684,77.09869825,1.035175351,76.73684211,156.4624947,1751.82614,90.03461053,9.965392456,1.010578456,0.777056266,895.8663838,315.0727835,106.1454646,42.82785186,324.253143,4.017549409,0.09869796,11.66577154,24.78732621,170.3050799,0.812015365,0.812016812,0.100415992,0.079127177,82.22331766,39.38243463,57,57,AC
1723,neurons-056,198,cell,305.3888889,439.1828403,2508.649514,74.60446736,1.090636882,106.6319444,151.1994444,1637.572708,88.64109306,11.35890521,1.031178875,0.734917161,956.5353145,318.7747423,72.96661859,61.11708633,339.0735075,4.200732851,0.11025314,21.91584238,22.05659814,145.9662214,1.325533589,1.325537122,0.083650359,0.060877422,88.31329753,27.06188158,144,142,AC
1823,neurons-056,198,cyto,306.8661972,440.7751901,2510.458732,74.63829366,1.092628768,105.8169014,151.2302042,1636.409718,88.64150775,11.35849049,1.032205014,0.737562734,957.3954883,318.6478194,72.27393013,60.02432099,340.9759816,4.215519314,0.109425907,20.82198092,22.16264623,146.5194129,1.334185071,1.33418863,0.083390451,0.056991277,88.6037478,27.1980451,142,142,AC
1923,neurons-056,212,cell,243.4067797,438.1427966,2468.621356,76.62891356,1.022609458,78.71186441,134.5219847,1661.268136,90.24679492,9.753209153,1.064488949,0.74640781,897.8961189,282.8424391,68.0874485,67.0195555,414.7555754,5.683595875,0.10319659,11.94823728,23.09530516,156.3336526,0.88839959,0.888398041,0.110386568,0.059306691,90.05903518,33.32390868,59,59,AC
2022,neurons-056,212,cyto,243.4067797,438.1427966,2468.621356,76.62891356,1.022609458,78.71186441,134.5219847,1661.268136,90.24679492,9.753209153,1.064488949,0.74640781,897.8961189,282.8424391,68.0874485,67.0195555,414.7555754,5.683595875,0.10319659,11.94823728,23.09530516,156.3336526,0.88839959,0.888398041,0.110386568,0.059306691,90.05903518,33.32390868,59,59,AC
2121,neurons-056,227,cell,288.1452991,429.275,2286.113675,77.66352222,1.078525154,104.5726496,163.379453,1852.837436,88.95547778,11.04452051,1.05957159,0.711950813,834.5961123,348.9508585,116.9245457,58.35733575,307.9640714,4.626612035,0.114106997,15.87956627,18.84535799,155.7013627,1.113853738,1.113855923,0.108365431,0.084781264,65.66771517,28.08426668,117,112,AC
2222,neurons-056,227,cyto,288.3928571,430.3172321,2290.994107,77.76529375,1.08071742,105.4821429,163.3217589,1854.179286,88.93171071,11.06828759,1.062871268,0.711466079,834.4584694,349.3958034,114.9017878,58.90826194,311.7029207,4.670683555,0.114258575,15.49017831,19.12154503,158.6975395,1.124087986,1.124090179,0.106464409,0.082754001,66.8537278,28.20995149,112,112,AC
2322,neurons-056,241,cell,267.6526316,435.1789474,2567.003158,79.36738,1.072926653,83.87368421,138.6377053,1702.898737,90.56506842,9.434928842,1.052815158,0.751083685,867.3583293,285.3457556,72.86664713,69.47972846,371.0476549,3.618064328,0.112363558,14.24649423,16.09033309,109.6955809,1.484419968,1.484422142,0.110341187,0.069014976,80.30733077,31.64823876,95,78,AC
2421,neurons-056,241,cyto,266.9487179,430.9369359,2499.167308,79.10039359,1.073782423,82.57692308,137.9410385,1697.710513,90.58987051,9.410125897,1.0435925,0.754749659,856.2204032,284.093371,69.98810612,71.08268992,333.8967256,3.558119443,0.110429894,13.18649371,17.14374678,108.2591367,1.295059109,1.29506237,0.102341709,0.061378967,72.30023935,31.84808711,78,78,AC
2520,neurons-056,255,cell,287.8644068,438.1792034,2627.865,80.76790254,1.092226593,86.49152542,143.811161,1692.319153,89.46627542,10.53372525,1.073256814,0.752976313,851.1776137,305.253774,115.4611649,50.3028444,375.8332257,3.775953857,0.12020206,16.38309832,21.4675417,175.9542847,1.495580407,1.495579747,0.095644315,0.067645233,78.81481366,32.10212461,118,116,AC
2620,neurons-056,255,cyto,290,436.9036207,2637.666897,80.90869741,1.089152655,86.84482759,144.135181,1696.478621,89.4981069,10.50189379,1.073470259,0.753798187,849.7861092,305.5364713,115.1806898,49.59747522,370.9447433,3.637819505,0.117562575,16.29809455,21.50851643,174.4363066,1.485825363,1.485824702,0.095998555,0.06766876,78.73420796,32.30356017,116,116,AC
2719,neurons-056,28,cell,321.1854839,428.8940484,2437.754032,82.2313121,1.13439804,105.4919355,148.3962823,1706.8575,87.47575806,12.52424161,0.994716581,0.729277664,778.5750433,341.9136113,129.2169265,49.93742601,373.8100246,3.164379474,0.125458629,17.96043346,14.58801754,131.2811033,1.732459516,1.732460162,0.069030962,0.090137159,72.26328385,25.44104066,124,115,AC
2819,neurons-056,28,cyto,327.626087,430.905513,2443.023217,82.22551652,1.13152533,106.7391304,147.4429739,1700.284174,87.39554957,12.60445061,0.993331235,0.732476981,781.0135286,341.5220678,127.2127973,50.28564801,382.1981948,3.239281744,0.122751363,17.79763781,13.95376249,128.5807981,1.750968107,1.750968014,0.070967012,0.088070462,73.48948942,25.87702492,115,115,AC
2916,neurons-056,42,cell,314.9771689,442.23079,2517.238858,77.43068995,1.111812539,84.1826484,152.5528511,1734.703105,89.55902603,10.4409753,1.070432132,0.772534586,905.2334523,317.0172822,126.7833319,58.50663638,298.2794302,4.599569076,0.127269753,18.34814868,23.01755379,129.7287027,1.481958142,1.48195584,0.110577102,0.070180706,107.8803902,38.17003701,219,205,AC
3015,neurons-056,42,cyto,319.0585366,441.5834634,2515.059659,77.31803317,1.114087532,85.2195122,151.9545093,1732.176244,89.51857561,10.48142551,1.071843702,0.773601577,906.8887087,316.8749718,125.5570587,59.90368567,300.9701399,4.570951422,0.12756386,18.43179291,22.72116178,126.2845687,1.513399059,1.513396851,0.111368625,0.068860587,110.2071797,38.57545923,205,205,AC
3119,neurons-056,57,cell,299.0879121,455.7114286,2647.050549,76.12945458,1.08192533,100.2014652,156.5552601,1770.201648,88.09977802,11.90022234,1.066649597,0.738179506,973.0138395,347.1748193,98.72573958,57.52857966,309.3600461,3.460199208,0.106153586,18.93544756,20.52612207,167.6866846,1.528843457,1.528842866,0.115996856,0.063270156,79.49046065,35.50531167,273,260,AC
3216,neurons-056,57,cyto,301.9615385,455.4138269,2641.629385,76.10778231,1.081404981,100.2923077,155.76975,1763.061154,88.08793769,11.91206238,1.066627431,0.739973874,972.1214283,345.874945,99.61686479,57.24995541,305.1792749,3.465890961,0.103757342,19.32727529,20.16719866,161.955649,1.528364844,1.528364643,0.115853003,0.062880743,78.57018137,35.14457959,260,260,AC
3314,neurons-056,71,cell,332.3233083,462.4254361,2490.562105,76.99512707,1.118279985,105.6015038,150.9421579,1670.365865,87.18702932,12.81297045,1.076416346,0.740167699,921.0860496,343.8239215,140.4240088,58.50670963,293.120184,4.648838043,0.126231079,21.70076798,18.33236106,154.6034864,1.906029974,1.906030218,0.087052682,0.075657948,73.04391291,31.62862747,133,123,AC
3413,neurons-056,71,cyto,339.4634146,458.4011382,2471.105122,76.90164309,1.123221317,106.8536585,150.5826748,1675.210163,87.22759919,12.77240057,1.075470366,0.741805603,916.0489326,343.4804544,142.3767395,58.15685937,273.6030066,4.687613695,0.12808103,21.23123392,18.54570125,155.7697737,1.942738733,1.942738987,0.085768816,0.07424321,72.79546597,32.50410746,123,123,AC
3513,neurons-056,85,cell,329.1153846,440.7978397,2574.738077,79.31242372,1.107668237,79.90384615,165.0108205,1836.127179,88.57597564,11.42402397,1.061656692,0.796509556,875.3270733,353.4781003,86.91805273,48.76252633,359.6757666,3.679552159,0.153628815,16.11121783,26.80476363,193.164326,1.764531153,1.764531556,0.107030719,0.055695497,83.52826269,36.78586954,156,140,AC
3613,neurons-056,85,cyto,338.2571429,442.6356143,2578.135286,79.25457357,1.115902514,80.08571429,165.6148214,1838.548857,88.58460357,11.415396,1.058976014,0.801652595,879.0126138,353.8813672,83.8904194,48.03351259,348.9153093,3.621033198,0.156433626,16.72695912,27.23477867,201.4584163,1.850752576,1.850753001,0.103020812,0.053766005,78.53232865,37.2808155,140,140,AC
3712,neurons-056,99,cell,357.3656716,442.3836418,2460.442313,78.31838134,1.139876425,98.91044776,151.669097,1795.65194,88.70662463,11.29337418,1.101682485,0.751512624,874.2854376,335.5761706,190.4217536,48.11733014,271.04032,3.59680591,0.150786901,21.75027878,24.53899091,185.3400586,1.482740286,1.482741521,0.12303425,0.098443739,62.18927869,39.55303667,134,110,AC
3812,neurons-056,99,cyto,360.8909091,445.5243364,2475.965909,78.42916182,1.1628071,96.46363636,151.1733273,1825.210818,88.96699364,11.03300491,1.095810627,0.756267568,877.8054939,334.2327011,197.0640629,51.02267686,278.9493842,3.621776712,0.150720939,20.08316529,25.97882045,189.4871548,1.410734998,1.410736312,0.10189045,0.098623933,63.68125011,41.06684034,110,110,AC
3104,neurons-057,102,cell,300.0454545,459.0905,2590.153409,75.94355227,1.070834477,109.5984848,198.84475,1837.696212,87.18611061,12.81388848,1.147123614,0.721895082,962.801666,407.4730605,90.00550141,55.32128545,369.2053199,3.88050326,0.12678873,24.12431539,26.31625329,147.8421805,1.843745022,1.84374682,0.120985316,0.076956463,89.42678229,48.18741219,132,125,AC
450,neurons-057,102,cyto,302.656,456.18224,2589.09096,75.840872,1.075645448,110.104,199.590528,1838.4488,87.1180384,12.88196136,1.143076776,0.722715843,962.1877306,409.2998931,90.4791104,54.75389586,375.4309294,3.942071222,0.127599546,24.13130212,26.71057454,151.2145073,1.809346642,1.809347061,0.120458065,0.07674219,91.59132319,47.96747526,125,125,AC
538,neurons-057,115,cell,290.1163793,442.7208966,2636.537284,77.3669806,1.085944638,90.29310345,187.7375302,1736.925086,87.42162241,12.57837651,1.081587828,0.749163917,930.5795078,381.4478578,100.6902124,57.8108391,358.6230607,4.191349434,0.127706089,17.12117104,25.71859269,118.5067419,1.90423946,1.904241362,0.101842079,0.067650364,90.39115722,47.16423864,232,211,AC
626,neurons-057,115,cyto,292.492891,437.5869289,2597.9791,76.8643654,1.084725953,90.15165877,187.0686967,1740.215545,87.56806919,12.43192962,1.082313659,0.751271474,931.177599,379.0687068,100.0879789,53.92383884,318.9221092,3.715318016,0.127520897,17.16740363,26.34994715,117.5445265,1.889982737,1.889984752,0.104052117,0.06795609,88.66987876,48.23935421,211,211,AC
724,neurons-057,128,cell,319.8333333,442.5010556,2635.031222,69.40569222,1.031863444,185.7,193.6362333,1754.989556,86.18529667,13.81470333,1.1807749,0.644247332,1108.974765,408.3881042,113.0591224,71.51309444,351.67421,4.39385332,0.095251081,109.8440621,22.83474003,124.6798918,1.614707069,1.614707069,0.158258896,0.127297969,124.4217063,39.69475644,90,75,AC
824,neurons-057,128,cyto,312.8533333,441.1535867,2684.4816,68.916348,1.038472253,207.3866667,189.4111867,1730.685067,85.91046133,14.08953867,1.202026467,0.61734982,1132.840743,405.9133488,79.22746816,73.64023305,329.2583309,4.528402418,0.096377269,107.8482284,21.942988,115.2437507,1.531699958,1.531699958,0.15308808,0.114669144,114.6503616,42.22931374,75,75,AC
924,neurons-057,13,cell,331.8661417,432.7431102,2470.466299,76.52793937,1.098575087,100.7795276,206.2054252,1818.087874,84.87762126,15.1223785,1.047464071,0.748180343,900.2528808,447.2860211,125.2799634,54.87887457,325.8091092,4.256460499,0.121348483,18.72012472,31.19511096,206.5071398,1.934337002,1.934337643,0.097573673,0.082100854,72.64939894,39.91065617,127,119,AC
1024,neurons-057,13,cyto,334.4957983,433.8244622,2472.137647,76.39316555,1.103472798,99.37815126,205.7993025,1813.57916,84.94961261,15.05038714,1.051512244,0.752346904,904.3083692,444.934967,125.5717685,56.10816201,327.8220884,4.191340082,0.119454294,17.81495829,31.86212128,210.9376678,1.956962634,1.9569633,0.099165027,0.08055302,72.67886629,39.89748656,119,119,AC
1124,neurons-057,140,cell,328.9162304,445.3635654,2625.796806,74.38001571,1.060001681,100.0680628,193.0743874,1762.86267,87.10260524,12.89739524,1.119923806,0.757067686,1001.387309,392.8765836,108.1036213,66.25534296,306.1515328,5.682445362,0.111489145,26.74658022,24.50763731,181.2622179,1.908721781,1.908721249,0.108661944,0.065456921,124.6111693,36.17959797,191,182,AC
1224,neurons-057,140,cyto,328.9010989,441.4003022,2619.94544,74.11502527,1.056989066,100.0769231,192.8342088,1757.671758,87.05843626,12.94156423,1.124702379,0.757698572,1003.142354,392.6939325,105.5896943,63.56254971,299.2999125,5.610375968,0.10884964,26.92007026,25.05844371,181.3451382,1.92148146,1.921480894,0.105422535,0.064633169,125.6986198,36.98849474,182,182,AC
1324,neurons-057,153,cell,281.9508197,446.5177978,2673.800656,74.53990929,1.055638918,110.5901639,208.0278306,1747.576995,85.77897377,14.22102623,1.051918874,0.71583242,1004.291146,426.0010575,69.092968,78.79042739,420.4941314,4.463176184,0.112098407,38.00001896,31.70425258,132.1085034,1.458542532,1.458542532,0.122778021,0.076778895,101.6994719,40.92502895,183,180,AC
1424,neurons-057,153,cyto,283.4833333,445.9736889,2677.167333,74.51078889,1.055920439,110.8944444,207.9804722,1746.667333,85.74432556,14.25567444,1.052544028,0.71645392,1005.221584,426.3708432,68.55234716,78.7756336,422.4261473,4.470420433,0.112533322,38.04165568,31.95712131,132.866747,1.443217521,1.443217521,0.123674795,0.076818853,102.2295382,41.14036113,180,180,AC
